sequence_id,label,length,net_charge_per_residue,hydrophobic_percent,polar_percent,charged_percent,gly_percent,pro_percent,ambiguous_count,ambiguous_rate,top1_type,top1_identity,top1_score,top1_coverage,top2_type,top2_identity,delta_top1_top2,type1_score,type1_aligned_len,type1_coverage,type1_identity,type1_mismatch_rate,type1_gap_rate,type1_conservation_match,type2_score,type2_aligned_len,type2_coverage,type2_identity,type2_mismatch_rate,type2_gap_rate,type2_conservation_match,type3_score,type3_aligned_len,type3_coverage,type3_identity,type3_mismatch_rate,type3_gap_rate,type3_conservation_match,type4_score,type4_aligned_len,type4_coverage,type4_identity,type4_mismatch_rate,type4_gap_rate,type4_conservation_match,afgp_score,afgp_aligned_len,afgp_coverage,afgp_identity,afgp_mismatch_rate,afgp_gap_rate,afgp_conservation_match,alignment_failed,low_coverage
O12946,NON_AFP,366,-0.00273224043715847,38.79781420765027,24.316939890710383,27.049180327868854,5.737704918032787,6.557377049180328,0,0.0,type3,0.6091954022988506,-119.0,0.23770491803278687,type4,0.5655737704918032,0.04362163180704737,-131.5,202,0.5519125683060109,0.3465346534653465,0.6534653465346535,0.0,0.35094978964303525,-100.0,149,0.40710382513661203,0.5570469798657718,0.4429530201342282,0.0,0.4680459169452323,-119.0,87,0.23770491803278687,0.6091954022988506,0.39080459770114945,0.0,0.646046120465848,-99.0,122,0.3333333333333333,0.5655737704918032,0.4344262295081967,0.0,0.39481075789525427,-339.5,332,0.907103825136612,0.34036144578313254,0.6596385542168675,0.0,1.0,0,1
O13012,NON_AFP,573,0.0,43.63001745200698,20.76788830715532,20.593368237347295,7.155322862129145,6.980802792321117,0,0.0,type3,0.7727272727272727,-197.0,0.15357766143106458,type4,0.6031746031746031,0.16955266955266957,-193.0,213,0.3717277486910995,0.41784037558685444,0.5821596244131455,0.0,0.3429590745031183,-164.5,169,0.2949389179755672,0.591715976331361,0.40828402366863903,0.0,0.429808209764735,-197.0,88,0.15357766143106458,0.7727272727272727,0.22727272727272727,0.0,0.6500683236423724,-187.5,126,0.2198952879581152,0.6031746031746031,0.3968253968253968,0.0,0.37563746662787334,-347.0,489,0.8534031413612565,0.3006134969325153,0.6993865030674846,0.0,0.9882313139015062,0,1
O13055,NON_AFP,355,-0.030985915492957747,41.690140845070424,18.591549295774648,30.704225352112672,3.943661971830986,1.971830985915493,0,0.0,type3,0.6309523809523809,-116.5,0.23661971830985915,type4,0.576,0.054952380952380975,-127.5,175,0.49295774647887325,0.3942857142857143,0.6057142857142858,0.0,0.32792332147994324,-91.5,161,0.4535211267605634,0.4968944099378882,0.5031055900621118,0.0,0.43050168190346694,-116.5,84,0.23661971830985915,0.6309523809523809,0.36904761904761907,0.0,0.6334049104824854,-96.5,125,0.352112676056338,0.576,0.424,0.0,0.38664256636089633,-347.5,335,0.9436619718309859,0.31343283582089554,0.6865671641791045,0.0,1.0,0,1
O13089,NON_AFP,522,-0.019157088122605363,35.24904214559387,22.03065134099617,25.287356321839084,9.003831417624522,4.597701149425287,0,0.0,type3,0.7530864197530864,-188.0,0.15517241379310345,type4,0.6229508196721312,0.13013560008095526,-202.0,201,0.3850574712643678,0.3880597014925373,0.6119402985074627,0.0,0.3583188558980499,-155.5,164,0.31417624521072796,0.5487804878048781,0.45121951219512196,0.0,0.4531144560149889,-188.0,81,0.15517241379310345,0.7530864197530864,0.24691358024691357,0.0,0.6425012857856512,-165.0,122,0.23371647509578544,0.6229508196721312,0.3770491803278688,0.0,0.3872837428620208,-402.5,442,0.8467432950191571,0.26018099547511314,0.7398190045248869,0.0,1.0,0,1
O13127,NON_AFP,423,-0.01182033096926714,44.44444444444444,19.858156028368796,28.132387706855795,4.964539007092199,2.127659574468085,0,0.0,type3,0.6428571428571429,-140.0,0.19858156028368795,type4,0.6178861788617886,0.024970963995354256,-110.5,202,0.47754137115839246,0.43564356435643564,0.5643564356435643,0.0,0.31352810208387083,-128.5,149,0.35224586288416077,0.5436241610738255,0.4563758389261745,0.0,0.4444903800034407,-140.0,84,0.19858156028368795,0.6428571428571429,0.35714285714285715,0.0,0.6552690970075923,-109.5,123,0.2907801418439716,0.6178861788617886,0.3821138211382114,0.0,0.3753407517335043,-341.0,364,0.8605200945626478,0.3324175824175824,0.6675824175824175,0.0,0.9945054945054945,0,1
O13168,NON_AFP,771,-0.005188067444876783,42.4124513618677,24.25421530479896,19.1958495460441,7.522697795071336,9.208819714656292,0,0.0,type3,0.7613636363636364,-287.0,0.11413748378728923,type4,0.6942148760330579,0.06714876033057848,-253.0,209,0.2710765239948119,0.5454545454545454,0.45454545454545453,0.0,0.35253548471137836,-236.5,172,0.2230869001297017,0.6686046511627907,0.3313953488372093,0.0,0.43488951036122814,-287.0,88,0.11413748378728923,0.7613636363636364,0.23863636363636365,0.0,0.6500683236423724,-273.0,121,0.1569390402075227,0.6942148760330579,0.30578512396694213,0.0,0.39604793359821894,-338.0,575,0.7457846952010376,0.33217391304347826,0.6678260869565218,0.0,0.9933276666641583,0,1
O13234,NON_AFP,121,0.008264462809917356,37.1900826446281,18.181818181818183,32.231404958677686,8.264462809917356,4.958677685950414,0,0.0,type2,0.4943820224719101,-64.5,0.7355371900826446,type4,0.4588235294117647,0.03555849306014541,-93.0,109,0.9008264462809917,0.3302752293577982,0.6697247706422018,0.0,0.37761412845501374,-64.5,89,0.7355371900826446,0.4943820224719101,0.5056179775280899,0.0,0.4694150746308691,-35.5,70,0.5785123966942148,0.42857142857142855,0.5714285714285714,0.0,0.5732044044940466,-42.5,85,0.7024793388429752,0.4588235294117647,0.5411764705882353,0.0,0.35225117616515733,-371.5,120,0.9917355371900827,0.375,0.625,0.0,1.0,0,0
O42099,NON_AFP,427,-0.01405152224824356,45.66744730679157,21.54566744730679,23.4192037470726,4.918032786885246,5.152224824355972,0,0.0,type3,0.7159090909090909,-128.5,0.20608899297423888,type4,0.6015625,0.11434659090909094,-156.0,187,0.4379391100702576,0.39037433155080214,0.6096256684491979,0.0,0.259276365034086,-117.0,154,0.36065573770491804,0.564935064935065,0.43506493506493504,0.0,0.4484783005754652,-128.5,88,0.20608899297423888,0.7159090909090909,0.2840909090909091,0.0,0.6500683236423724,-114.5,128,0.2997658079625293,0.6015625,0.3984375,0.0,0.37821894500826214,-367.0,401,0.9391100702576113,0.27680798004987534,0.7231920199501247,0.0,1.0,0,1
O42115,NON_AFP,453,-0.011037527593818985,42.384105960264904,22.29580573951435,24.503311258278146,6.181015452538632,9.050772626931568,0,0.0,type3,0.7,-161.0,0.17660044150110377,type4,0.6048387096774194,0.09516129032258058,-128.5,195,0.4304635761589404,0.46153846153846156,0.5384615384615384,0.0,0.34015371308868453,-121.0,165,0.36423841059602646,0.5636363636363636,0.43636363636363634,0.0,0.4164805552496105,-161.0,80,0.17660044150110377,0.7,0.3,0.0,0.662011249783653,-136.5,124,0.2737306843267108,0.6048387096774194,0.3951612903225806,0.0,0.3951895494462097,-300.5,390,0.8609271523178808,0.3769230769230769,0.6230769230769231,0.0,0.9852438781995809,0,1
O42132,NON_AFP,581,0.0068846815834767644,40.79173838209983,22.719449225473323,20.309810671256454,9.294320137693632,6.368330464716007,0,0.0,type3,0.6818181818181818,-208.5,0.1514629948364888,type4,0.6290322580645161,0.05278592375366564,-212.0,187,0.3218588640275387,0.45454545454545453,0.5454545454545454,0.0,0.3540455244781918,-167.0,171,0.2943201376936317,0.5730994152046783,0.4269005847953216,0.0,0.4652390835338872,-208.5,88,0.1514629948364888,0.6818181818181818,0.3181818181818182,0.0,0.6500683236423724,-194.5,124,0.2134251290877797,0.6290322580645161,0.3709677419354839,0.0,0.38910174700940753,-366.0,503,0.8657487091222031,0.28429423459244535,0.7157057654075547,0.0,0.9903845096061451,0,1
O42175,NON_AFP,260,-0.03076923076923077,46.92307692307692,23.846153846153847,26.923076923076923,0.7692307692307693,3.4615384615384617,0,0.0,type4,0.6495726495726496,-22.0,0.45,type3,0.6219512195121951,0.027621430060454477,-90.5,157,0.6038461538461538,0.4394904458598726,0.5605095541401274,0.0,0.31906628623512845,-63.5,158,0.6076923076923076,0.45569620253164556,0.5443037974683544,0.0,0.44293641849795024,-61.5,82,0.3153846153846154,0.6219512195121951,0.3780487804878049,0.0,0.6468610262028994,-22.0,117,0.45,0.6495726495726496,0.3504273504273504,0.0,0.384645334455812,-316.5,256,0.9846153846153847,0.37109375,0.62890625,0.0,0.9964129068982246,0,1
O42277,NON_AFP,188,0.010638297872340425,38.297872340425535,19.148936170212767,31.914893617021278,6.382978723404255,2.127659574468085,0,0.0,type3,0.524390243902439,-40.5,0.43617021276595747,type4,0.5196078431372549,0.004782400765184103,-92.0,131,0.6968085106382979,0.3893129770992366,0.6106870229007634,0.0,0.3843198647024413,-50.0,138,0.7340425531914894,0.4420289855072464,0.5579710144927537,0.0,0.4788783209947502,-40.5,82,0.43617021276595747,0.524390243902439,0.47560975609756095,0.0,0.6356622965193081,-43.0,102,0.5425531914893617,0.5196078431372549,0.4803921568627451,0.0,0.34816940329075435,-373.5,187,0.9946808510638298,0.32085561497326204,0.679144385026738,0.0,0.9741358734325724,0,1
O42376,NON_AFP,363,-0.0027548209366391185,48.209366391184574,15.426997245179063,27.823691460055095,4.958677685950414,4.958677685950414,0,0.0,type3,0.6091954022988506,-114.5,0.2396694214876033,type4,0.5317460317460317,0.07744937055281886,-133.0,192,0.5289256198347108,0.375,0.625,0.0,0.36308381693375225,-98.5,166,0.4573002754820937,0.4879518072289157,0.5120481927710844,0.0,0.4416311493160131,-114.5,87,0.2396694214876033,0.6091954022988506,0.39080459770114945,0.0,0.6566012449952099,-108.0,126,0.34710743801652894,0.5317460317460317,0.46825396825396826,0.0,0.382925528802909,-336.5,341,0.9393939393939394,0.3313782991202346,0.6686217008797654,0.0,1.0,0,1
O42385,NON_AFP,423,0.014184397163120567,50.82742316784869,20.803782505910164,18.439716312056735,5.200945626477541,4.7281323877068555,0,0.0,type3,0.6666666666666666,-134.0,0.20567375886524822,type4,0.5645161290322581,0.10215053763440851,-131.5,204,0.48226950354609927,0.4068627450980392,0.5931372549019608,0.0,0.3519906720527487,-113.5,162,0.3829787234042553,0.5185185185185185,0.48148148148148145,0.0,0.4700454472504146,-134.0,87,0.20567375886524822,0.6666666666666666,0.3333333333333333,0.0,0.6566012449952099,-126.0,124,0.29314420803782504,0.5645161290322581,0.43548387096774194,0.0,0.38910174700940753,-297.5,369,0.8723404255319149,0.3902439024390244,0.6097560975609756,0.0,0.9898241531106682,0,1
O42449,NON_AFP,248,0.0,51.20967741935484,18.548387096774192,20.967741935483872,6.048387096774194,4.838709677419355,1,0.004032258064516129,type3,0.5340909090909091,-67.5,0.3548387096774194,type4,0.5084745762711864,0.025616332819722643,-102.5,182,0.7338709677419355,0.31868131868131866,0.6813186813186813,0.0,0.3330304534506077,-57.5,141,0.5685483870967742,0.5035460992907801,0.49645390070921985,0.0,0.4662329193251036,-67.5,88,0.3548387096774194,0.5340909090909091,0.4659090909090909,0.0,0.6500683236423724,-64.0,118,0.47580645161290325,0.5084745762711864,0.4915254237288136,0.0,0.3729110519604238,-346.5,235,0.9475806451612904,0.3702127659574468,0.6297872340425532,0.0,0.9914893617021276,0,1
O42563,NON_AFP,518,-0.003861003861003861,48.26254826254826,21.814671814671815,22.393822393822393,5.019305019305019,6.177606177606178,0,0.0,type3,0.7906976744186046,-174.0,0.16602316602316602,type4,0.6377952755905512,0.15290239882805345,-191.0,188,0.36293436293436293,0.4308510638297872,0.5691489361702128,0.0,0.30105431988687537,-152.0,170,0.3281853281853282,0.5588235294117647,0.4411764705882353,0.0,0.4557304654020541,-174.0,86,0.16602316602316602,0.7906976744186046,0.20930232558139536,0.0,0.6526082362160845,-154.0,127,0.24517374517374518,0.6377952755905512,0.36220472440944884,0.0,0.38055370704812636,-330.0,443,0.8552123552123552,0.33182844243792325,0.6681715575620768,0.0,0.9870092832908274,0,1
O42604,NON_AFP,354,-0.005649717514124294,55.367231638418076,20.056497175141246,11.864406779661017,6.779661016949152,5.367231638418079,0,0.0,type3,0.6790123456790124,-113.0,0.2288135593220339,type4,0.5254237288135594,0.153588616865453,-124.0,200,0.5649717514124294,0.33,0.67,0.0,0.32510756650558625,-98.5,157,0.4435028248587571,0.49044585987261147,0.5095541401273885,0.0,0.45953734047495004,-113.0,81,0.2288135593220339,0.6790123456790124,0.32098765432098764,0.0,0.6671926438103426,-112.5,118,0.3333333333333333,0.5254237288135594,0.4745762711864407,0.0,0.3729110519604238,-317.0,316,0.8926553672316384,0.3829113924050633,0.6170886075949367,0.0,0.997094000525144,0,1
O57374,NON_AFP,236,0.046610169491525424,36.440677966101696,33.47457627118644,20.76271186440678,4.23728813559322,8.47457627118644,0,0.0,type3,0.5555555555555556,-69.0,0.3432203389830508,type4,0.46846846846846846,0.08708708708708712,-114.5,134,0.5677966101694916,0.3582089552238806,0.6417910447761194,0.0,0.43407325102582844,-74.0,136,0.576271186440678,0.45588235294117646,0.5441176470588235,0.0,0.465063357567401,-69.0,81,0.3432203389830508,0.5555555555555556,0.4444444444444444,0.0,0.6538382713912623,-68.5,111,0.4703389830508475,0.46846846846846846,0.5315315315315315,0.0,0.33630919635236084,-364.5,224,0.9491525423728814,0.33035714285714285,0.6696428571428571,0.0,1.0,0,1
O57409,NON_AFP,615,-0.01951219512195122,34.47154471544715,23.089430894308943,19.51219512195122,9.43089430894309,4.878048780487805,0,0.0,type3,0.6818181818181818,-231.5,0.14308943089430895,type4,0.6692913385826772,0.01252684323550457,-220.0,209,0.33983739837398375,0.41148325358851673,0.5885167464114832,0.0,0.35283545711138287,-187.0,172,0.27967479674796747,0.5872093023255814,0.4127906976744186,0.0,0.4344144861406147,-231.5,88,0.14308943089430895,0.6818181818181818,0.3181818181818182,0.0,0.6500683236423724,-207.0,127,0.20650406504065041,0.6692913385826772,0.33070866141732286,0.0,0.38119704693746104,-372.5,535,0.8699186991869918,0.2766355140186916,0.7233644859813084,0.0,0.9909596417418524,0,1
O57523,NON_AFP,262,-0.026717557251908396,48.854961832061065,17.17557251908397,30.916030534351147,1.9083969465648856,3.816793893129771,0,0.0,type4,0.6636363636363637,-32.0,0.4198473282442748,type3,0.5977011494252874,0.06593521421107629,-72.0,171,0.6526717557251909,0.43859649122807015,0.5614035087719298,0.0,0.378729795482815,-54.0,149,0.5687022900763359,0.4966442953020134,0.5033557046979866,0.0,0.4316159113185113,-65.5,87,0.3320610687022901,0.5977011494252874,0.40229885057471265,0.0,0.646046120465848,-32.0,110,0.4198473282442748,0.6636363636363637,0.33636363636363636,0.0,0.3879698860686179,-310.0,249,0.950381679389313,0.3895582329317269,0.6104417670682731,0.0,1.0,0,1
O57538,NON_AFP,342,-0.011695906432748537,36.54970760233918,25.438596491228072,26.900584795321635,7.017543859649122,6.140350877192982,0,0.0,type3,0.6091954022988506,-99.5,0.2543859649122807,type2,0.5611510791366906,0.04804432316216001,-133.0,176,0.5146198830409356,0.39204545454545453,0.6079545454545454,0.0,0.30514380477944675,-97.0,139,0.4064327485380117,0.5611510791366906,0.43884892086330934,0.0,0.4346188846119249,-99.5,87,0.2543859649122807,0.6091954022988506,0.39080459770114945,0.0,0.646046120465848,-97.5,120,0.3508771929824561,0.525,0.475,0.0,0.3847242705268419,-338.0,301,0.8801169590643275,0.37209302325581395,0.627906976744186,0.0,0.9969491832755665,0,1
O73686,NON_AFP,518,0.007722007722007722,47.49034749034749,21.042471042471043,19.305019305019304,5.984555984555985,3.667953667953668,0,0.0,type3,0.7272727272727273,-168.0,0.16988416988416988,type4,0.6796875,0.04758522727272729,-204.5,189,0.36486486486486486,0.41798941798941797,0.582010582010582,0.0,0.3213561213067394,-144.5,176,0.33976833976833976,0.5340909090909091,0.4659090909090909,0.0,0.4477329305802911,-168.0,88,0.16988416988416988,0.7272727272727273,0.2727272727272727,0.0,0.6500683236423724,-148.0,128,0.2471042471042471,0.6796875,0.3203125,0.0,0.38539313121181284,-363.0,408,0.7876447876447876,0.33088235294117646,0.6691176470588235,0.0,0.9858948835731288,0,1
O73715,NON_AFP,374,-0.008021390374331552,39.037433155080215,27.27272727272727,23.262032085561497,6.149732620320856,6.417112299465241,0,0.0,type3,0.6923076923076923,-120.0,0.20855614973262032,type4,0.5982142857142857,0.09409340659340659,-156.5,191,0.5106951871657754,0.33507853403141363,0.6649214659685864,0.0,0.3773491066695805,-107.0,164,0.4385026737967914,0.4695121951219512,0.5304878048780488,0.0,0.45411084828261705,-120.0,78,0.20855614973262032,0.6923076923076923,0.3076923076923077,0.0,0.687616452806541,-118.0,112,0.2994652406417112,0.5982142857142857,0.4017857142857143,0.0,0.4078275666745354,-349.5,356,0.9518716577540107,0.3089887640449438,0.6910112359550562,0.0,0.992261551960215,0,1
O73727,NON_AFP,108,-0.018518518518518517,50.0,17.59259259259259,16.666666666666664,6.481481481481481,7.4074074074074066,0,0.0,type2,0.4838709677419355,-44.5,0.8611111111111112,type3,0.4583333333333333,0.025537634408602183,-88.0,96,0.8888888888888888,0.3645833333333333,0.6354166666666666,0.0,0.39535526190078585,-44.5,93,0.8611111111111112,0.4838709677419355,0.5161290322580645,0.0,0.4213598115255366,-23.0,72,0.6666666666666666,0.4583333333333333,0.5416666666666666,0.0,0.6244569442040588,-37.5,90,0.8333333333333334,0.4111111111111111,0.5888888888888889,0.0,0.4086437960238595,-354.5,108,1.0,0.4537037037037037,0.5462962962962963,0.0,0.9729787422772732,0,0
O73797,NON_AFP,233,0.07296137339055794,41.63090128755365,23.605150214592275,21.888412017167383,6.008583690987124,4.291845493562231,0,0.0,type3,0.6533333333333333,-58.5,0.3218884120171674,type4,0.5377358490566038,0.11559748427672956,-92.0,141,0.6051502145922747,0.4326241134751773,0.5673758865248227,0.0,0.34112080362768044,-62.0,129,0.5536480686695279,0.5038759689922481,0.49612403100775193,0.0,0.4360357878229964,-58.5,75,0.3218884120171674,0.6533333333333333,0.3466666666666667,0.0,0.6027468330737169,-58.0,106,0.45493562231759654,0.5377358490566038,0.46226415094339623,0.0,0.36410361605285335,-336.0,217,0.9313304721030042,0.3824884792626728,0.6175115207373272,0.0,1.0,0,1
O73853,NON_AFP,514,0.0019455252918287938,45.91439688715953,19.844357976653697,23.151750972762645,6.031128404669261,4.863813229571985,0,0.0,type3,0.7126436781609196,-173.5,0.16926070038910507,type4,0.672,0.040643678160919516,-178.5,195,0.37937743190661477,0.4307692307692308,0.5692307692307692,0.0,0.34378170003191,-151.5,167,0.32490272373540857,0.562874251497006,0.437125748502994,0.0,0.4519411923254443,-173.5,87,0.16926070038910507,0.7126436781609196,0.28735632183908044,0.0,0.6566012449952099,-147.5,125,0.24319066147859922,0.672,0.328,0.0,0.3933352997057682,-344.5,432,0.8404669260700389,0.3194444444444444,0.6805555555555556,0.0,0.993433815583081,0,1
O93379,NON_AFP,376,-0.005319148936170213,36.43617021276596,24.46808510638298,28.191489361702125,5.851063829787234,7.9787234042553195,0,0.0,type3,0.7283950617283951,-107.5,0.2154255319148936,type2,0.5637583892617449,0.16463667246665015,-159.0,181,0.48138297872340424,0.35359116022099446,0.6464088397790055,0.0,0.3635177632730498,-108.0,149,0.3962765957446808,0.5637583892617449,0.436241610738255,0.0,0.44955673907836335,-107.5,81,0.2154255319148936,0.7283950617283951,0.2716049382716049,0.0,0.6425012857856512,-108.5,118,0.31382978723404253,0.559322033898305,0.4406779661016949,0.0,0.38916779631681775,-359.5,318,0.8457446808510638,0.33647798742138363,0.6635220125786163,0.0,1.0,0,1
O93428,NON_AFP,396,-0.010101010101010102,48.484848484848484,21.96969696969697,16.666666666666664,9.595959595959595,5.303030303030303,0,0.0,type3,0.7126436781609196,-117.5,0.2196969696969697,type4,0.584,0.1286436781609196,-118.0,192,0.48484848484848486,0.4479166666666667,0.5520833333333334,0.0,0.3532360695718359,-95.5,163,0.4116161616161616,0.5337423312883436,0.4662576687116564,0.0,0.45952300586951306,-117.5,87,0.2196969696969697,0.7126436781609196,0.28735632183908044,0.0,0.646046120465848,-102.0,125,0.31565656565656564,0.584,0.416,0.0,0.3786425663608963,-321.5,353,0.8914141414141414,0.3597733711048159,0.6402266288951841,0.0,0.9943342776203966,0,1
