sequence_id,label,reviewed,afp_type,medoid_type1_id,medoid_type2_id,medoid_type3_id,medoid_type4_id,medoid_afgp_id,medoid_type1_score,medoid_type1_identity,medoid_type1_coverage,medoid_type1_gap_rate,medoid_type2_score,medoid_type2_identity,medoid_type2_coverage,medoid_type2_gap_rate,medoid_type3_score,medoid_type3_identity,medoid_type3_coverage,medoid_type3_gap_rate,medoid_type4_score,medoid_type4_identity,medoid_type4_coverage,medoid_type4_gap_rate,medoid_afgp_score,medoid_afgp_identity,medoid_afgp_coverage,medoid_afgp_gap_rate,medoid_top1_type,medoid_top1_identity,medoid_delta_top1_top2_ident,medoid_top1_type_by_score,medoid_delta_top1_top2_score
P01172,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-47.0,0.32432432432432434,0.7047619047619048,0.0,-44.0,0.43617021276595747,0.8952380952380953,0.0,-24.5,0.625,0.45714285714285713,0.0,-27.5,0.5128205128205128,0.7428571428571429,0.0,-360.5,0.42857142857142855,1.0,0.0,type3,0.625,0.11217948717948723,type3,3.0
P01221,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-47.5,0.29411764705882354,0.7203389830508474,0.0,-47.5,0.5555555555555556,0.6864406779661016,0.0,-35.5,0.390625,0.5423728813559322,0.0,-38.5,0.45121951219512196,0.6949152542372882,0.0,-364.0,0.3706896551724138,0.9830508474576272,0.0,type2,0.5555555555555556,0.10433604336043362,type3,3.0
P01263,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-53.5,0.37333333333333335,0.5514705882352942,0.0,-40.0,0.5161290322580645,0.6838235294117647,0.0,-38.5,0.5,0.4264705882352941,0.0,-31.0,0.5056179775280899,0.6544117647058824,0.0,-361.0,0.4108527131782946,0.9485294117647058,0.0,type2,0.5161290322580645,0.0105110547299746,type4,7.5
P02019,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-48.5,0.43243243243243246,0.5138888888888888,0.0,-44.0,0.4224137931034483,0.8055555555555556,0.0,-36.5,0.5344827586206896,0.4027777777777778,0.0,-44.0,0.3917525773195876,0.6736111111111112,0.0,-344.0,0.42657342657342656,0.9930555555555556,0.0,type3,0.5344827586206896,0.10205032618825716,type3,7.5
P02142,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-30.0,0.43902439024390244,0.5616438356164384,0.0,-45.0,0.4807692307692308,0.7123287671232876,0.0,-39.0,0.5079365079365079,0.4315068493150685,0.0,-33.0,0.5802469135802469,0.5547945205479452,0.0,-334.5,0.45517241379310347,0.9931506849315068,0.0,type4,0.5802469135802469,0.07231040564373903,type1,3.0
P02204,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-30.5,0.4634146341463415,0.5578231292517006,0.0,-51.5,0.415929203539823,0.7687074829931972,0.0,-47.0,0.45,0.40816326530612246,0.0,-32.0,0.5280898876404494,0.6054421768707483,0.0,-330.5,0.4855072463768116,0.9387755102040817,0.0,type4,0.5280898876404494,0.04258264126363781,type1,1.5
P02205,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-32.0,0.43529411764705883,0.5782312925170068,0.0,-44.0,0.5,0.6938775510204082,0.0,-47.0,0.4426229508196721,0.41496598639455784,0.0,-33.5,0.4946236559139785,0.6326530612244898,0.0,-326.0,0.46938775510204084,1.0,0.0,type2,0.5,0.005376344086021501,type1,1.5
P02628,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-33.5,0.43283582089552236,0.6203703703703703,0.0,-48.5,0.4772727272727273,0.8148148148148148,0.0,-35.0,0.42592592592592593,0.5,0.0,-26.0,0.45348837209302323,0.7962962962962963,0.0,-353.0,0.44554455445544555,0.9351851851851852,0.0,type2,0.4772727272727273,0.023784355179704064,type4,7.5
P02719,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-792.0,0.989010989010989,0.05,0.0,-732.0,0.7901234567901234,0.08901098901098901,0.0,-816.0,0.953125,0.035164835164835165,0.0,-750.0,0.8861788617886179,0.06758241758241758,0.0,-654.0,0.4123287671232877,0.4010989010989011,0.0,type1,0.989010989010989,0.03588598901098905,afgp,78.0
P02823,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-27.0,0.48717948717948717,0.8297872340425532,0.0,-54.0,0.627906976744186,0.9148936170212766,0.0,-19.5,0.5294117647058824,0.723404255319149,0.0,-40.5,0.4888888888888889,0.9574468085106383,0.0,-373.5,0.44680851063829785,1.0,0.0,type2,0.627906976744186,0.09849521203830369,type3,7.5
P04667,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-45.5,0.34782608695652173,0.6571428571428571,0.0,-45.5,0.4939759036144578,0.7904761904761904,0.0,-23.0,0.5,0.5333333333333333,0.0,-18.5,0.5774647887323944,0.6761904761904762,0.0,-360.5,0.42857142857142855,1.0,0.0,type4,0.5774647887323944,0.07746478873239437,type4,4.5
P08899,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-78.0,0.3707865168539326,0.4258373205741627,0.0,-52.5,0.4233576642335766,0.6555023923444976,0.0,-66.0,0.6140350877192983,0.2727272727272727,0.0,-48.0,0.5612244897959183,0.4688995215311005,0.0,-343.5,0.3910891089108911,0.9665071770334929,0.0,type3,0.6140350877192983,0.05281059792337994,type4,4.5
P09013,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-96.5,0.4823529411764706,0.3079710144927536,0.0,-80.0,0.4744525547445255,0.4963768115942029,0.0,-95.0,0.6065573770491803,0.2210144927536232,0.0,-80.0,0.49572649572649574,0.42391304347826086,0.0,-327.5,0.3684210526315789,0.9637681159420289,0.0,type3,0.6065573770491803,0.1108308813226846,type2,0.0
P09014,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-79.5,0.5402298850574713,0.31636363636363635,0.0,-73.5,0.4927536231884058,0.5018181818181818,0.0,-99.0,0.5645161290322581,0.22545454545454546,0.0,-78.0,0.4954954954954955,0.4036363636363636,0.0,-321.0,0.390625,0.9309090909090909,0.0,type3,0.5645161290322581,0.024286243974786847,type2,4.5
P0C218,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-297.0,0.7142857142857143,0.11957950065703023,0.0,-247.5,0.65,0.2102496714848883,0.0,-306.0,0.90625,0.08409986859395532,0.0,-259.5,0.743801652892562,0.1590013140604468,0.0,-397.5,0.2925170068027211,0.7726675427069645,0.0,type3,0.90625,0.16244834710743805,type2,12.0
P0C237,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-45.0,0.45714285714285713,0.48951048951048953,0.0,-36.0,0.48148148148148145,0.7552447552447552,0.0,-39.0,0.68,0.34965034965034963,0.0,-31.5,0.4631578947368421,0.6643356643356644,0.0,-342.0,0.4460431654676259,0.972027972027972,0.0,type3,0.68,0.1985185185185186,type4,4.5
P0C239,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-45.0,0.4266666666666667,0.5136986301369864,0.0,-49.5,0.47619047619047616,0.7191780821917808,0.0,-40.5,0.5254237288135594,0.4041095890410959,0.0,-39.0,0.43137254901960786,0.6986301369863014,0.0,-346.5,0.45,0.958904109589041,0.0,type3,0.5254237288135594,0.0492332526230832,type4,1.5
P0C599,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-69.5,0.4111111111111111,0.42857142857142855,0.0,-56.0,0.464,0.5952380952380952,0.0,-54.5,0.6190476190476191,0.3,0.0,-48.5,0.5046728971962616,0.5095238095238095,0.0,-345.5,0.373134328358209,0.9571428571428572,0.0,type3,0.6190476190476191,0.11437472185135744,type4,6.0
P0C5A0,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-61.5,0.449438202247191,0.4320388349514563,0.0,-60.0,0.4715447154471545,0.5970873786407767,0.0,-67.5,0.53125,0.3106796116504854,0.0,-39.0,0.4827586206896552,0.5631067961165048,0.0,-342.0,0.39790575916230364,0.9271844660194175,0.0,type3,0.53125,0.048491379310344807,type4,21.0
P0C5A1,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-63.0,0.4642857142857143,0.41379310344827586,0.0,-51.0,0.4789915966386555,0.5862068965517241,0.0,-61.5,0.578125,0.31527093596059114,0.0,-40.5,0.4778761061946903,0.5566502463054187,0.0,-336.0,0.4074074074074074,0.9310344827586207,0.0,type3,0.578125,0.09913340336134452,type4,10.5
P0C7U5,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-133.0,0.4606741573033708,0.25722543352601157,0.0,-106.0,0.48299319727891155,0.42485549132947975,0.0,-125.5,0.6507936507936508,0.18208092485549132,0.0,-100.0,0.5041322314049587,0.34971098265895956,0.0,-337.0,0.3333333333333333,0.9190751445086706,0.0,type3,0.6507936507936508,0.14666141938869215,type4,6.0
P0C928,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-487.0,0.8461538461538461,0.07731520815632965,0.0,-431.5,0.7530864197530864,0.13763806287170774,0.0,-508.0,0.859375,0.05437553101104503,0.0,-442.0,0.860655737704918,0.10365335598980459,0.0,-466.0,0.35542168674698793,0.5641461342395921,0.0,type4,0.860655737704918,0.001280737704917989,type2,10.5
P0CAT2,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-75.0,0.6,0.313588850174216,0.0,-70.5,0.539568345323741,0.4843205574912892,0.0,-90.0,0.703125,0.2229965156794425,0.0,-73.5,0.5172413793103449,0.40418118466898956,0.0,-310.5,0.39855072463768115,0.9616724738675958,0.0,type3,0.703125,0.10312500000000002,type2,3.0
P0CB65,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-230.5,0.5294117647058824,0.1480836236933798,0.0,-202.0,0.5159235668789809,0.2735191637630662,0.0,-233.5,0.640625,0.11149825783972125,0.0,-208.0,0.5371900826446281,0.21080139372822299,0.0,-451.0,0.23376623376623376,0.8048780487804879,0.0,type3,0.640625,0.10343491735537191,type2,6.0
P0CF95,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-213.0,0.6206896551724138,0.15289982425307558,0.0,-178.5,0.577922077922078,0.27065026362038663,0.0,-226.5,0.734375,0.11247803163444639,0.0,-166.5,0.7310924369747899,0.20913884007029876,0.0,-393.0,0.28159645232815966,0.7926186291739895,0.0,type3,0.734375,0.003282563025210128,type4,12.0
P0DM59,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-58.0,0.352112676056338,0.5107913669064749,0.0,-55.0,0.4368932038834951,0.7410071942446043,0.0,-40.0,0.5,0.4460431654676259,0.0,-32.5,0.5238095238095238,0.60431654676259,0.0,-380.5,0.32608695652173914,0.9928057553956835,0.0,type4,0.5238095238095238,0.023809523809523836,type4,7.5
P0DP88,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-39.5,0.375,0.7466666666666667,0.0,-32.0,0.5277777777777778,0.96,0.0,-23.0,0.46808510638297873,0.6266666666666667,0.0,-26.0,0.5409836065573771,0.8133333333333334,0.0,-372.5,0.44,1.0,0.0,type4,0.5409836065573771,0.013205828779599305,type3,3.0
P0DQV9,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-48.0,0.34210526315789475,0.672566371681416,0.0,-48.0,0.46236559139784944,0.8230088495575221,0.0,-37.5,0.4727272727272727,0.48672566371681414,0.0,-46.5,0.43037974683544306,0.6991150442477876,0.0,-373.5,0.3944954128440367,0.9646017699115044,0.0,type3,0.4727272727272727,0.010361681329423278,type3,9.0
P0DUJ6,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-52.0,0.4888888888888889,0.4368932038834951,0.0,-43.0,0.4673913043478261,0.8932038834951457,0.0,-32.5,0.3898305084745763,0.5728155339805825,0.0,-29.5,0.4875,0.7766990291262136,0.0,-379.0,0.3300970873786408,1.0,0.0,type1,0.4888888888888889,0.001388888888888884,type4,3.0
P0DX17,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-197.0,0.7472527472527473,0.16396396396396395,0.0,-158.0,0.6025641025641025,0.2810810810810811,0.0,-221.0,0.75,0.11531531531531532,0.0,-183.5,0.675,0.21621621621621623,0.0,-332.0,0.3047034764826176,0.8810810810810811,0.0,type3,0.75,0.0027472527472527375,type2,25.5
P10257,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-63.0,0.3246753246753247,0.5620437956204379,0.0,-40.5,0.4563106796116505,0.7518248175182481,0.0,-39.0,0.5,0.45255474452554745,0.0,-46.5,0.47560975609756095,0.5985401459854015,0.0,-360.0,0.3722627737226277,1.0,0.0,type3,0.5,0.024390243902439046,type3,1.5
P10777,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-52.0,0.28888888888888886,0.6338028169014085,0.0,-49.0,0.39655172413793105,0.8169014084507042,0.0,-40.0,0.5172413793103449,0.4084507042253521,0.0,-34.0,0.4943820224719101,0.6267605633802817,0.0,-338.5,0.4666666666666667,0.9507042253521126,0.0,type3,0.5172413793103449,0.022859356838434763,type4,6.0
P11748,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-46.5,0.3780487804878049,0.5734265734265734,0.0,-46.5,0.4666666666666667,0.7342657342657343,0.0,-42.0,0.5961538461538461,0.36363636363636365,0.0,-42.0,0.47058823529411764,0.5944055944055944,0.0,-345.0,0.4295774647887324,0.993006993006993,0.0,type3,0.5961538461538461,0.1255656108597285,type3,0.0
P11749,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-43.5,0.45454545454545453,0.5273972602739726,0.0,-52.5,0.42342342342342343,0.7602739726027398,0.0,-42.0,0.5849056603773585,0.363013698630137,0.0,-37.5,0.5238095238095238,0.5753424657534246,0.0,-337.5,0.45454545454545453,0.9794520547945206,0.0,type3,0.5849056603773585,0.061096136567834636,type4,4.5
P13908,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-185.0,0.4835164835164835,0.19696969696969696,0.0,-132.5,0.6095890410958904,0.31601731601731603,0.0,-176.0,0.671875,0.13852813852813853,0.0,-132.5,0.6386554621848739,0.25757575757575757,0.0,-341.0,0.35185185185185186,0.8181818181818182,0.0,type3,0.671875,0.0332195378151261,type2,0.0
P14520,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-41.5,0.43209876543209874,0.5704225352112676,0.0,-37.0,0.4434782608695652,0.8098591549295775,0.0,-38.5,0.6078431372549019,0.3591549295774648,0.0,-31.0,0.46808510638297873,0.6619718309859155,0.0,-331.0,0.45774647887323944,1.0,0.0,type3,0.6078431372549019,0.13975803087192318,type4,6.0
P14521,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-32.0,0.43023255813953487,0.5850340136054422,0.0,-50.0,0.47572815533980584,0.7006802721088435,0.0,-42.5,0.5714285714285714,0.38095238095238093,0.0,-38.0,0.575,0.54421768707483,0.0,-321.5,0.4965034965034965,0.9727891156462585,0.0,type4,0.575,0.0035714285714285587,type1,6.0
P14527,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-44.5,0.367816091954023,0.6126760563380281,0.0,-46.0,0.46226415094339623,0.7464788732394366,0.0,-41.5,0.5471698113207547,0.3732394366197183,0.0,-26.5,0.5517241379310345,0.6126760563380281,0.0,-337.0,0.49635036496350365,0.9647887323943662,0.0,type4,0.5517241379310345,0.004554326610279769,type4,15.0
P16309,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-40.5,0.4507042253521127,0.4863013698630137,0.0,-48.0,0.5151515151515151,0.678082191780822,0.0,-40.5,0.5,0.4383561643835616,0.0,-45.0,0.4939759036144578,0.5684931506849316,0.0,-343.5,0.43661971830985913,0.9726027397260274,0.0,type2,0.5151515151515151,0.015151515151515138,type1,0.0
P18145,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-46.5,0.4626865671641791,0.5114503816793893,0.0,-57.0,0.41346153846153844,0.7938931297709924,0.0,-45.0,0.375,0.48854961832061067,0.0,-25.5,0.5783132530120482,0.6335877862595419,0.0,-354.0,0.4418604651162791,0.9847328244274809,0.0,type4,0.5783132530120482,0.11562668584786906,type4,19.5
P18257,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-178.0,0.5054945054945055,0.19527896995708155,0.0,-133.0,0.5771812080536913,0.3197424892703863,0.0,-176.5,0.703125,0.13733905579399142,0.0,-139.0,0.6166666666666667,0.2575107296137339,0.0,-349.0,0.340153452685422,0.8390557939914163,0.0,type3,0.703125,0.0864583333333333,type2,6.0
P19370,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-180.5,0.5168539325842697,0.19389978213507625,0.0,-143.0,0.5064102564102564,0.33986928104575165,0.0,-168.5,0.7777777777777778,0.13725490196078433,0.0,-155.0,0.5630252100840336,0.25925925925925924,0.0,-366.5,0.3688760806916426,0.7559912854030502,0.0,type3,0.7777777777777778,0.21475256769374418,type2,12.0
P20373,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-118.0,0.5172413793103449,0.26047904191616766,0.0,-80.5,0.6060606060606061,0.39520958083832336,0.0,-106.0,0.6935483870967742,0.18562874251497005,0.0,-91.0,0.5811965811965812,0.3502994011976048,0.0,-353.5,0.3115264797507788,0.9610778443113772,0.0,type3,0.6935483870967742,0.08748778103616817,type2,10.5
P21919,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-94.0,0.3875,0.3404255319148936,0.0,-58.0,0.45,0.5957446808510638,0.0,-80.5,0.5901639344262295,0.25957446808510637,0.0,-53.5,0.5398230088495575,0.4808510638297872,0.0,-358.0,0.35909090909090907,0.9361702127659575,0.0,type3,0.5901639344262295,0.050340925576672024,type4,4.5
P22316,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-799.0,0.9560439560439561,0.04913606911447084,0.0,-733.0,0.803680981595092,0.08801295896328294,0.0,-836.5,0.953125,0.03455723542116631,0.0,-763.0,0.9354838709677419,0.06695464362850972,0.0,-616.0,0.4564032697547684,0.3963282937365011,0.0,type1,0.9560439560439561,0.002918956043956089,afgp,117.0
P22330,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-113.5,0.5842696629213483,0.2507042253521127,0.0,-97.0,0.5034965034965035,0.4028169014084507,0.0,-122.5,0.6984126984126984,0.17746478873239438,0.0,-100.0,0.591304347826087,0.323943661971831,0.0,-292.0,0.38484848484848483,0.9295774647887324,0.0,type3,0.6984126984126984,0.10710835058661139,type2,3.0
P22574,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-90.5,0.3956043956043956,0.3699186991869919,0.0,-75.5,0.45112781954887216,0.540650406504065,0.0,-83.0,0.6333333333333333,0.24390243902439024,0.0,-78.5,0.4766355140186916,0.4349593495934959,0.0,-350.0,0.3521739130434783,0.9349593495934959,0.0,type3,0.6333333333333333,0.15669781931464172,type2,3.0
P23018,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-45.0,0.42105263157894735,0.5205479452054794,0.0,-49.5,0.47115384615384615,0.7123287671232876,0.0,-39.0,0.5,0.410958904109589,0.0,-30.0,0.550561797752809,0.6095890410958904,0.0,-340.5,0.44366197183098594,0.9726027397260274,0.0,type4,0.550561797752809,0.050561797752809,type4,9.0
P24985,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-176.0,0.6888888888888889,0.1744186046511628,0.0,-153.5,0.5732484076433121,0.30426356589147285,0.0,-194.0,0.75,0.12403100775193798,0.0,-167.0,0.6695652173913044,0.22286821705426357,0.0,-272.0,0.36069114470842334,0.8972868217054264,0.0,type3,0.75,0.061111111111111116,type2,13.5
P25035,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-134.0,0.550561797752809,0.22474747474747475,0.0,-111.5,0.5032258064516129,0.39141414141414144,0.0,-143.0,0.640625,0.16161616161616163,0.0,-108.5,0.5932203389830508,0.29797979797979796,0.0,-330.5,0.3504273504273504,0.8863636363636364,0.0,type3,0.640625,0.04740466101694918,type4,3.0
P25421,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-51.5,0.3384615384615385,0.5701754385964912,0.0,-54.5,0.5125,0.7017543859649122,0.0,-36.5,0.5,0.47368421052631576,0.0,-21.5,0.5769230769230769,0.6842105263157895,0.0,-375.5,0.3805309734513274,0.9912280701754386,0.0,type4,0.5769230769230769,0.06442307692307692,type4,15.0
P25489,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-403.0,0.9010989010989011,0.08860759493670886,0.0,-362.5,0.7232704402515723,0.15481986368062317,0.0,-430.0,0.9354838709677419,0.06037000973709834,0.0,-370.0,0.7868852459016393,0.11879259980525804,0.0,-374.5,0.3595166163141994,0.6445959104186952,0.0,type3,0.9354838709677419,0.034384969868840765,type2,7.5
P26325,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-128.0,0.5730337078651685,0.23733333333333334,0.0,-104.0,0.5594405594405595,0.38133333333333336,0.0,-128.0,0.7142857142857143,0.168,0.0,-105.5,0.5583333333333333,0.32,0.0,-339.5,0.35542168674698793,0.8853333333333333,0.0,type3,0.7142857142857143,0.1412520064205458,type2,1.5
P27007,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-71.0,0.5476190476190477,0.32558139534883723,0.0,-69.5,0.5116279069767442,0.5,0.0,-83.0,0.5396825396825397,0.2441860465116279,0.0,-33.5,0.6296296296296297,0.4186046511627907,0.0,-314.0,0.4342105263157895,0.8837209302325582,0.0,type4,0.6296296296296297,0.08201058201058198,type4,36.0
P28317,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-23.0,0.475,0.8888888888888888,0.0,-54.5,0.5952380952380952,0.9333333333333333,0.0,-21.5,0.47058823529411764,0.7555555555555555,0.0,-35.0,0.4888888888888889,1.0,0.0,-375.5,0.4888888888888889,1.0,0.0,type2,0.5952380952380952,0.10634920634920636,type3,1.5
P29623,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-58.0,0.391304347826087,0.4859154929577465,0.0,-53.5,0.4,0.8098591549295775,0.0,-35.5,0.6226415094339622,0.3732394366197183,0.0,-34.0,0.4673913043478261,0.647887323943662,0.0,-349.0,0.4306569343065693,0.9647887323943662,0.0,type3,0.6226415094339622,0.15525020508613613,type4,1.5
P30984,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-66.0,0.3880597014925373,0.4589041095890411,0.0,-57.0,0.44339622641509435,0.726027397260274,0.0,-42.0,0.5925925925925926,0.3698630136986301,0.0,-49.5,0.4939759036144578,0.5684931506849316,0.0,-360.0,0.4,0.9931506849315068,0.0,type3,0.5925925925925926,0.09861668897813475,type3,7.5
P31533,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-78.5,0.4945054945054945,0.3486590038314176,0.0,-75.5,0.5365853658536586,0.47126436781609193,0.0,-93.5,0.546875,0.24521072796934865,0.0,-72.5,0.45689655172413796,0.4444444444444444,0.0,-353.0,0.3218390804597701,1.0,0.0,type3,0.546875,0.010289634146341431,type4,3.0
P31579,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-98.5,0.4482758620689655,0.3210332103321033,0.0,-80.5,0.48201438848920863,0.5129151291512916,0.0,-80.5,0.6349206349206349,0.23247232472324722,0.0,-67.0,0.5700934579439252,0.3948339483394834,0.0,-362.5,0.32669322709163345,0.9261992619926199,0.0,type3,0.6349206349206349,0.0648271769767097,type4,13.5
P31581,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-101.0,0.45977011494252873,0.3118279569892473,0.0,-81.5,0.45517241379310347,0.5197132616487455,0.0,-96.5,0.6551724137931034,0.2078853046594982,0.0,-77.0,0.5370370370370371,0.3870967741935484,0.0,-356.0,0.3282442748091603,0.9390681003584229,0.0,type3,0.6551724137931034,0.11813537675606633,type4,4.5
P32310,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-113.0,0.550561797752809,0.2535612535612536,0.0,-92.0,0.6106870229007634,0.3732193732193732,0.0,-125.0,0.6825396825396826,0.1794871794871795,0.0,-102.5,0.5546218487394958,0.33903133903133903,0.0,-305.0,0.4080267558528428,0.8518518518518519,0.0,type3,0.6825396825396826,0.07185265963891918,type2,10.5
P32311,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-107.5,0.5666666666666667,0.25787965616045844,0.0,-97.0,0.5172413793103449,0.4154727793696275,0.0,-116.5,0.6935483870967742,0.17765042979942694,0.0,-101.5,0.5614035087719298,0.32664756446991405,0.0,-281.5,0.40062111801242234,0.9226361031518625,0.0,type3,0.6935483870967742,0.1268817204301076,type2,4.5
P32847,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-353.0,0.8461538461538461,0.09912854030501089,0.0,-315.5,0.656441717791411,0.1775599128540305,0.0,-374.0,0.890625,0.06971677559912855,0.0,-333.5,0.7741935483870968,0.13507625272331156,0.0,-362.0,0.36333333333333334,0.6535947712418301,0.0,type3,0.890625,0.044471153846153855,type2,18.0
P34129,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-69.0,0.38372093023255816,0.44329896907216493,0.0,-51.0,0.4330708661417323,0.654639175257732,0.0,-61.5,0.5245901639344263,0.31443298969072164,0.0,-49.5,0.45454545454545453,0.5670103092783505,0.0,-348.0,0.39444444444444443,0.9278350515463918,0.0,type3,0.5245901639344263,0.07004470938897173,type4,1.5
P34746,NON_AFP,0,N/A,P07835,P05140,P19608,Q8JI37,P24856,-69.5,0.4788732394366197,0.3480392156862745,0.0,-59.0,0.4956521739130435,0.5637254901960784,0.0,-63.5,0.6333333333333333,0.29411764705882354,0.0,-44.0,0.5047619047619047,0.5147058823529411,0.0,-359.0,0.36180904522613067,0.9754901960784313,0.0,type3,0.6333333333333333,0.12857142857142856,type4,15.0
